,Order ID,Order Date,Customer ID,Product ID,Quantity,Sales,Coffee Type,Roast Type,Unit Weight(kg),Unit Price,Price per 100g,Unit Profit,Address Line 1,City,Country,Postcode,Loyalty Card,Order Profit,Unit Profit Percentage
513,PMV-54491-220,2019-04-11,87242-18006-IR,L-M-0.2,2.0,8.73,Lib,M,0.2,4.365,2.1825,0.56745,623 Paget Crossing,Sunnyvale,United States,94089.0,No,1.1349,0.13
514,BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2.0,8.73,Lib,M,0.2,4.365,2.1825,0.56745,4847 Vera Crossing,Moycullen,Ireland,A41,No,1.1349,0.13
515,WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1.0,4.365,Lib,M,0.2,4.365,2.1825,0.56745,903 Scoville Court,El Paso,United States,88553.0,No,0.56745,0.13
516,HUB-47311-849,2021-12-07,04521-04300-OK,L-M-0.5,3.0,26.19,Lib,M,0.5,8.73,1.746,1.1349,9120 Harbort Terrace,Saint Paul,United States,55123.0,Yes,3.4047,0.13
517,QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3.0,26.19,Lib,M,0.5,8.73,1.746,1.1349,7 Rowland Plaza,Drumcondra,Ireland,D11,Yes,3.4047,0.13
518,EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2.0,17.46,Lib,M,0.5,8.73,1.746,1.1349,39 Dunning Hill,Houston,United States,77281.0,No,2.2698,0.13
519,WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,57 Monterey Avenue,Anchorage,United States,99522.0,Yes,5.6745,0.13
520,SKO-45740-621,2020-01-16,04666-71569-RI,L-M-0.5,2.0,17.46,Lib,M,0.5,8.73,1.746,1.1349,32764 Buell Pass,Milwaukee,United States,53205.0,Yes,2.2698,0.13
521,VNC-93921-469,2020-01-31,04666-71569-RI,L-L-1,1.0,15.85,Lib,L,1.0,15.85,1.585,2.0605,32764 Buell Pass,Milwaukee,United States,53205.0,Yes,2.0605,0.13
522,QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,89508 Atwood Way,Kansas City,United States,64125.0,Yes,5.6745,0.13
523,JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1.0,8.73,Lib,M,0.5,8.73,1.746,1.1349,5692 Eastwood Hill,Lincoln,United States,68505.0,Yes,1.1349,0.13
524,CBT-15092-420,2019-12-17,71364-35210-HS,L-M-0.5,1.0,8.73,Lib,M,0.5,8.73,1.746,1.1349,566 Arrowood Way,Birmingham,United Kingdom,B12,Yes,1.1349,0.13
525,CPX-19312-088,2020-07-31,38387-64959-WW,L-M-0.5,6.0,52.38,Lib,M,0.5,8.73,1.746,1.1349,1 Manitowish Pass,Coolock,Ireland,D17,Yes,6.8094,0.13
526,ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,9 Village Green Parkway,Houston,United States,77070.0,Yes,5.6745,0.13
527,ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,1 Nobel Terrace,Whitegate,Ireland,D15,No,5.6745,0.13
528,TRZ-94735-865,2019-02-05,54462-58311-YF,L-M-0.5,4.0,34.92,Lib,M,0.5,8.73,1.746,1.1349,35 Meadow Vale Circle,Ballina,Ireland,F26,Yes,4.5396,0.13
529,ZHQ-30471-635,2019-04-08,40600-58915-WZ,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,273 Nelson Parkway,Halton,United Kingdom,LS9,No,5.6745,0.13
530,RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,9 Brickson Park Street,Tampa,United States,33673.0,Yes,5.6745,0.13
531,VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6.0,52.38,Lib,M,0.5,8.73,1.746,1.1349,47392 Spenser Trail,Twyford,United Kingdom,LE14,Yes,6.8094,0.13
532,YIE-87008-621,2019-06-22,22503-52799-MI,L-M-0.5,4.0,34.92,Lib,M,0.5,8.73,1.746,1.1349,8279 Old Gate Lane,Fargo,United States,58122.0,No,4.5396,0.13
533,MVO-39328-830,2021-02-26,84057-45461-AH,L-M-0.5,5.0,43.650000000000006,Lib,M,0.5,8.73,1.746,1.1349,725 Autumn Leaf Place,Confey,Ireland,A86,No,5.6745,0.13
534,MVO-39328-830,2021-02-26,84057-45461-AH,A-L-0.5,6.0,46.62,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,725 Autumn Leaf Place,Confey,Ireland,A86,No,4.195799999999999,0.09
535,ENN-79947-323,2021-11-18,67847-82662-TE,L-M-0.5,2.0,17.46,Lib,M,0.5,8.73,1.746,1.1349,59992 Canary Crossing,San Francisco,United States,94154.0,No,2.2698,0.13
536,TGF-38649-658,2020-03-15,67743-54817-UT,L-M-0.5,2.0,17.46,Lib,M,0.5,8.73,1.746,1.1349,1815 Annamark Way,Fresno,United States,93704.0,No,2.2698,0.13
537,GFK-52063-244,2020-06-29,44981-99666-XB,L-L-0.5,6.0,57.06,Lib,L,0.5,9.51,1.902,1.2363,40915 Schlimgen Park,Upton,United Kingdom,DN21,Yes,7.4178,0.13
538,LGD-24408-274,2019-04-25,13694-25001-LX,L-L-0.5,3.0,28.53,Lib,L,0.5,9.51,1.902,1.2363,5 Forest Lane,Denver,United States,80291.0,No,3.7089,0.13
539,HYF-10254-369,2019-11-14,30373-66619-CB,L-L-0.5,1.0,9.51,Lib,L,0.5,9.51,1.902,1.2363,1325 Jay Terrace,Fresno,United States,93715.0,No,1.2363,0.13
540,MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4.0,38.04,Lib,L,0.5,9.51,1.902,1.2363,3584 7th Parkway,Dayton,United States,45432.0,No,4.9452,0.13
541,FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,6.0,57.06,Lib,L,0.5,9.51,1.902,1.2363,9429 Porter Circle,Ogden,United States,84409.0,No,7.4178,0.13
542,MQU-86100-929,2019-06-04,64418-01720-VW,L-L-0.5,4.0,38.04,Lib,L,0.5,9.51,1.902,1.2363,1988 Autumn Leaf Crossing,El Paso,United States,79934.0,Yes,4.9452,0.13
543,BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4.0,38.04,Lib,L,0.5,9.51,1.902,1.2363,41203 Vernon Street,Irving,United States,75037.0,Yes,4.9452,0.13
544,SCN-51395-066,2022-01-18,72164-90254-EJ,L-L-0.5,4.0,38.04,Lib,L,0.5,9.51,1.902,1.2363,1585 Bashford Center,Wilkes Barre,United States,18706.0,No,4.9452,0.13
545,ZQI-47236-301,2019-07-25,23446-47798-ID,L-L-0.5,5.0,47.55,Lib,L,0.5,9.51,1.902,1.2363,33398 Hallows Circle,Rochester,United States,14652.0,No,6.1815,0.13
546,ISJ-48676-420,2021-10-10,93046-67561-AY,L-L-0.5,6.0,57.06,Lib,L,0.5,9.51,1.902,1.2363,1 Crowley Crossing,San Jose,United States,95108.0,No,7.4178,0.13
547,CKS-47815-571,2021-11-02,45666-86771-EH,L-L-0.5,3.0,28.53,Lib,L,0.5,9.51,1.902,1.2363,677 Bartillon Avenue,Thorpe,United Kingdom,BD23,Yes,3.7089,0.13
548,EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,5.0,47.55,Lib,L,0.5,9.51,1.902,1.2363,05001 Continental Crossing,Hampton,United States,23663.0,No,6.1815,0.13
549,QHL-27188-431,2019-09-28,75443-07820-DZ,L-L-0.5,2.0,19.02,Lib,L,0.5,9.51,1.902,1.2363,1 Buhler Trail,San Francisco,United States,94121.0,No,2.4726,0.13
550,NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,2.0,19.02,Lib,L,0.5,9.51,1.902,1.2363,93569 Hintze Way,Brooklyn,United States,11254.0,No,2.4726,0.13
551,FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,2.0,19.02,Lib,L,0.5,9.51,1.902,1.2363,24010 Sunnyside Drive,Dayton,United States,45426.0,Yes,2.4726,0.13
552,TZD-67261-174,2020-02-27,01841-48191-NL,E-D-2.5,1.0,27.945,Exc,D,2.5,27.945,1.1178,3.07395,24010 Sunnyside Drive,Dayton,United States,45426.0,Yes,3.07395,0.11
553,UJV-32333-364,2021-12-03,86110-83695-YS,L-L-0.5,1.0,9.51,Lib,L,0.5,9.51,1.902,1.2363,4 Memorial Place,Lexington,United States,40596.0,No,1.2363,0.13
554,CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3.0,28.53,Lib,L,0.5,9.51,1.902,1.2363,3 Kings Plaza,Largo,United States,34643.0,No,3.7089,0.13
555,SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4.0,38.04,Lib,L,0.5,9.51,1.902,1.2363,4 Harper Avenue,Castlebridge,Ireland,R14,No,4.9452,0.13
556,NTJ-88319-746,2021-08-03,90882-88130-KQ,L-L-0.5,3.0,28.53,Lib,L,0.5,9.51,1.902,1.2363,28834 Wayridge Lane,Newark,United States,7195.0,No,3.7089,0.13
557,IKK-62234-199,2022-03-31,91190-84826-IQ,L-L-0.5,6.0,57.06,Lib,L,0.5,9.51,1.902,1.2363,528 Debs Terrace,Pittsburgh,United States,15250.0,Yes,7.4178,0.13
558,LUO-37559-016,2021-04-19,21240-83132-SP,L-M-1,3.0,43.650000000000006,Lib,M,1.0,14.55,1.455,1.8915000000000002,664 Erie Place,New Orleans,United States,70116.0,No,5.6745,0.13
559,KRB-88066-642,2021-03-16,22107-86640-SB,L-M-1,5.0,72.75,Lib,M,1.0,14.55,1.455,1.8915000000000002,97490 Susan Avenue,Toledo,United States,43666.0,No,9.457500000000001,0.13
560,MOR-12987-399,2019-08-17,34015-31593-JC,L-M-1,6.0,87.30000000000001,Lib,M,1.0,14.55,1.455,1.8915000000000002,62 Amoth Terrace,Tuscaloosa,United States,35487.0,No,11.349,0.13
561,YGY-98425-969,2019-04-01,63787-96257-TQ,L-M-1,1.0,14.55,Lib,M,1.0,14.55,1.455,1.8915000000000002,368 Ridgeview Trail,Cherryville,Ireland,P31,No,1.8915000000000002,0.13
562,BWR-85735-955,2019-12-14,32638-38620-AX,L-M-1,3.0,43.650000000000006,Lib,M,1.0,14.55,1.455,1.8915000000000002,19600 Scofield Trail,Tulsa,United States,74103.0,Yes,5.6745,0.13
563,PUX-47906-110,2021-10-01,02002-98725-CH,L-M-1,4.0,58.2,Lib,M,1.0,14.55,1.455,1.8915000000000002,1691 Comanche Lane,Toledo,United States,43635.0,Yes,7.566000000000001,0.13
564,GGD-38107-641,2021-11-23,99562-88650-YF,L-M-1,4.0,58.2,Lib,M,1.0,14.55,1.455,1.8915000000000002,76 Briar Crest Avenue,Champaign,United States,61825.0,No,7.566000000000001,0.13
565,YAU-98893-150,2022-01-15,77043-48851-HG,L-M-1,3.0,43.650000000000006,Lib,M,1.0,14.55,1.455,1.8915000000000002,37 Graedel Court,Topeka,United States,66622.0,No,5.6745,0.13
566,RZN-65182-395,2021-03-27,59572-41990-XY,L-M-1,6.0,87.30000000000001,Lib,M,1.0,14.55,1.455,1.8915000000000002,8477 East Trail,Miami,United States,33233.0,No,11.349,0.13
567,TNX-09857-717,2021-11-04,48675-07824-HJ,L-M-1,6.0,87.30000000000001,Lib,M,1.0,14.55,1.455,1.8915000000000002,7960 Roth Center,Lafayette,United States,70505.0,Yes,11.349,0.13
568,KSH-47717-456,2020-04-19,74671-55639-TU,L-M-1,3.0,43.650000000000006,Lib,M,1.0,14.55,1.455,1.8915000000000002,77 Lake View Road,Denton,United States,76205.0,No,5.6745,0.13
569,SKA-73676-005,2020-10-29,36572-91896-PP,L-M-1,4.0,58.2,Lib,M,1.0,14.55,1.455,1.8915000000000002,22 Northwestern Alley,Memphis,United States,38188.0,No,7.566000000000001,0.13
570,DLV-65840-759,2022-05-31,77192-72145-RG,L-M-1,2.0,29.1,Lib,M,1.0,14.55,1.455,1.8915000000000002,218 Elka Trail,Miami,United States,33169.0,Yes,3.7830000000000004,0.13
571,HKN-31467-517,2021-10-24,84045-66771-SL,L-M-1,6.0,87.30000000000001,Lib,M,1.0,14.55,1.455,1.8915000000000002,08019 Fairfield Pass,Pensacola,United States,32575.0,No,11.349,0.13
572,ALM-80762-974,2020-03-23,84045-66771-SL,A-L-0.5,3.0,23.31,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,08019 Fairfield Pass,Pensacola,United States,32575.0,No,2.0978999999999997,0.09
573,GPU-79113-136,2019-05-22,73284-01385-SJ,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,74 Shopko Way,Ogden,United States,84409.0,Yes,0.4832999999999999,0.06
574,YET-17732-678,2021-06-20,57235-92842-DK,R-D-0.2,1.0,2.6849999999999996,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,16 Dottie Point,Fort Lauderdale,United States,33345.0,No,0.16109999999999997,0.06
575,NEU-86533-016,2019-06-03,96544-91644-IT,R-D-0.2,6.0,16.11,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,60 Spohn Plaza,Alexandria,United States,22313.0,No,0.9665999999999998,0.06
576,TJG-73587-353,2020-02-22,24766-58139-GT,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,1 Kipling Lane,Washington,United States,20337.0,Yes,0.4832999999999999,0.06
577,ALA-62598-016,2020-02-19,57145-03803-ZL,R-D-0.2,6.0,16.11,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,47 Declaration Alley,Edinburgh,United Kingdom,EH9,Yes,0.9665999999999998,0.06
578,DFK-35846-692,2019-11-03,49612-33852-CN,R-D-0.2,5.0,13.424999999999997,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,758 Acker Point,Lynchburg,United States,24515.0,Yes,0.8054999999999999,0.06
579,VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,4 Grim Road,Balally,Ireland,D04,No,0.4832999999999999,0.06
580,HFT-77191-168,2021-11-04,48419-02347-XP,R-D-0.2,2.0,5.369999999999999,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,87 Brentwood Hill,Jackson,United States,39236.0,Yes,0.32219999999999993,0.06
581,NID-20149-329,2021-05-20,49888-39458-PF,R-D-0.2,2.0,5.369999999999999,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,90 Kensington Road,Toledo,United States,43610.0,No,0.32219999999999993,0.06
582,BAQ-74241-156,2020-07-24,99869-55718-UU,R-D-0.2,4.0,10.739999999999998,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,451 Nevada Terrace,Bristol,United Kingdom,BS41,Yes,0.6443999999999999,0.06
583,ALR-62963-723,2020-06-21,80463-43913-WZ,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,9233 3rd Avenue,Balally,Ireland,D04,Yes,0.4832999999999999,0.06
584,ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5.0,13.424999999999997,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,208 Main Park,Camden,United States,8104.0,Yes,0.8054999999999999,0.06
585,DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4.0,10.739999999999998,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,229 Spohn Center,Naperville,United States,60567.0,Yes,0.6443999999999999,0.06
586,XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,26051 Golf Course Road,Huntington Beach,United States,92648.0,Yes,0.4832999999999999,0.06
587,TXH-78646-919,2021-05-14,98430-37820-UV,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,0 Kropf Lane,Santa Ana,United States,92725.0,Yes,0.4832999999999999,0.06
588,SUZ-83036-175,2019-08-20,55915-19477-MK,R-D-0.2,5.0,13.424999999999997,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,4214 Amoth Avenue,Garden Grove,United States,92645.0,No,0.8054999999999999,0.06
589,EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2.0,5.369999999999999,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,146 Waxwing Point,Glasnevin,Ireland,D11,Yes,0.32219999999999993,0.06
590,IWL-13117-537,2020-04-29,29129-60664-KO,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,67 Mendota Hill,San Jose,United States,95138.0,Yes,0.4832999999999999,0.06
591,UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6.0,16.11,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,27242 Fordem Crossing,Daingean,Ireland,E91,No,0.9665999999999998,0.06
592,QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4.0,10.739999999999998,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,6 Dayton Alley,Mesquite,United States,75185.0,No,0.6443999999999999,0.06
593,HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,3.0,8.055,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,935 Lawn Circle,El Paso,United States,79934.0,Yes,0.4832999999999999,0.06
594,LCU-93317-340,2019-06-17,84996-26826-DK,R-D-0.2,1.0,2.6849999999999996,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,1866 Ohio Point,Jamaica,United States,11470.0,Yes,0.16109999999999997,0.06
595,WFT-16178-396,2020-12-16,33555-01585-RP,R-D-0.2,5.0,13.424999999999997,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,7995 Macpherson Drive,Lexington,United States,40515.0,Yes,0.8054999999999999,0.06
596,DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,1.0,2.6849999999999996,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,7 Birchwood Street,Booterstown,Ireland,D04,Yes,0.16109999999999997,0.06
597,ULR-52653-960,2021-10-04,04152-34436-IE,L-L-2.5,2.0,72.91,Lib,L,2.5,36.455,1.4582,4.7391499999999995,7625 Starling Court,Boston,United States,2216.0,No,9.478299999999999,0.13
598,DWZ-69106-473,2019-05-15,76447-50326-IC,L-L-2.5,4.0,145.82,Lib,L,2.5,36.455,1.4582,4.7391499999999995,88 Blue Bill Park Avenue,Crumlin,Ireland,D6W,Yes,18.956599999999998,0.13
599,CQM-49696-263,2019-10-25,76534-45229-SG,L-L-2.5,3.0,109.365,Lib,L,2.5,36.455,1.4582,4.7391499999999995,4 Farmco Place,Colorado Springs,United States,80930.0,Yes,14.21745,0.13
600,QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4.0,145.82,Lib,L,2.5,36.455,1.4582,4.7391499999999995,0967 Clemons Alley,Stamford,United States,6912.0,No,18.956599999999998,0.13
601,TME-59627-221,2021-04-30,72282-40594-RX,L-L-2.5,6.0,218.73,Lib,L,2.5,36.455,1.4582,4.7391499999999995,198 Lighthouse Bay Avenue,Portland,United States,97296.0,No,28.4349,0.13
602,LAA-41879-001,2022-02-10,11408-81032-UR,L-L-2.5,1.0,36.455,Lib,L,2.5,36.455,1.4582,4.7391499999999995,736 Mosinee Court,New York City,United States,10150.0,No,4.7391499999999995,0.13
603,BRV-64870-915,2019-04-16,32070-55528-UG,L-L-2.5,5.0,182.27499999999998,Lib,L,2.5,36.455,1.4582,4.7391499999999995,0023 Westport Terrace,Ballinroad,Ireland,D07,No,23.695749999999997,0.13
604,BYZ-39669-954,2020-07-18,66408-53777-VE,L-L-2.5,1.0,36.455,Lib,L,2.5,36.455,1.4582,4.7391499999999995,7536 Homewood Place,Buffalo,United States,14276.0,No,4.7391499999999995,0.13
605,ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,1.0,36.455,Lib,L,2.5,36.455,1.4582,4.7391499999999995,99 Schurz Pass,Alhambra,United States,91841.0,Yes,4.7391499999999995,0.13
606,DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2.0,72.91,Lib,L,2.5,36.455,1.4582,4.7391499999999995,8 Pond Parkway,Springfield,United States,62723.0,No,9.478299999999999,0.13
607,DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4.0,145.82,Lib,L,2.5,36.455,1.4582,4.7391499999999995,2 Village Plaza,Pasadena,United States,91186.0,Yes,18.956599999999998,0.13
608,IXW-20780-268,2020-06-24,20236-64364-QL,L-L-2.5,2.0,72.91,Lib,L,2.5,36.455,1.4582,4.7391499999999995,67 David Lane,Fargo,United States,58122.0,Yes,9.478299999999999,0.13
609,OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2.0,72.91,Lib,L,2.5,36.455,1.4582,4.7391499999999995,1726 1st Drive,Pasadena,United States,91186.0,Yes,9.478299999999999,0.13
610,EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5.0,182.27499999999998,Lib,L,2.5,36.455,1.4582,4.7391499999999995,476 Hoepker Place,Baltimore,United States,21290.0,Yes,23.695749999999997,0.13
611,SWP-88281-918,2022-01-10,77657-61366-FY,L-L-2.5,4.0,145.82,Lib,L,2.5,36.455,1.4582,4.7391499999999995,66 Lakeland Trail,Long Beach,United States,90831.0,No,18.956599999999998,0.13
612,LDK-71031-121,2019-01-10,84761-40784-SV,L-L-2.5,1.0,36.455,Lib,L,2.5,36.455,1.4582,4.7391499999999995,5600 Bultman Court,Las Vegas,United States,89155.0,No,4.7391499999999995,0.13
613,YVH-19865-819,2019-11-09,08946-56610-IH,L-L-2.5,4.0,145.82,Lib,L,2.5,36.455,1.4582,4.7391499999999995,8 Prentice Way,Lawrenceville,United States,30045.0,No,18.956599999999998,0.13
614,KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,3.0,109.365,Lib,L,2.5,36.455,1.4582,4.7391499999999995,191 Manitowish Crossing,Bagenalstown,Ireland,R21,No,14.21745,0.13
615,XHI-30227-581,2022-01-31,54619-08558-ZU,L-D-2.5,6.0,178.70999999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,28 Loftsgordon Place,Bronx,United States,10469.0,No,23.2323,0.13
616,UCZ-59708-525,2022-03-04,05501-86351-NX,L-D-2.5,3.0,89.35499999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,3 Mockingbird Plaza,Zephyrhills,United States,33543.0,Yes,11.61615,0.13
617,HSF-66926-425,2020-03-01,00539-42510-RY,L-D-2.5,5.0,148.92499999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,12461 Dryden Pass,Edgeworthstown,Ireland,E25,Yes,19.36025,0.13
618,ZJE-89333-489,2022-05-13,08694-57330-XR,L-D-2.5,1.0,29.784999999999997,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,3 Porter Hill,Ballivor,Ireland,D17,Yes,3.8720499999999998,0.13
619,BOR-02906-411,2021-10-17,08743-09057-OO,L-D-2.5,6.0,178.70999999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,9 Roth Point,Albany,United States,12205.0,Yes,23.2323,0.13
620,IZA-61469-812,2020-01-06,13561-92774-WP,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,69 Birchwood Place,New York City,United States,10060.0,Yes,15.488199999999999,0.13
621,RGJ-12544-083,2020-02-12,48873-84433-PN,L-D-2.5,3.0,89.35499999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,8 Melrose Center,D煤n Laoghaire,Ireland,A96,No,11.61615,0.13
622,WSV-49732-075,2021-01-17,76263-95145-GJ,L-D-2.5,1.0,29.784999999999997,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,40 Jenifer Alley,Houston,United States,77095.0,No,3.8720499999999998,0.13
623,LIS-96202-702,2020-06-07,72028-63343-SU,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,00 Ludington Pass,East End,United Kingdom,BH21,No,15.488199999999999,0.13
624,KBB-52530-416,2019-11-21,06488-46303-IZ,L-D-2.5,2.0,59.56999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,26 Londonderry Court,Salt Lake City,United States,84115.0,Yes,7.7440999999999995,0.13
625,VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1.0,29.784999999999997,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,844 Sachs Avenue,Lucan,Ireland,K78,No,3.8720499999999998,0.13
626,PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,3336 Lien Plaza,Longwood,Ireland,D02,No,15.488199999999999,0.13
627,WJR-51493-682,2021-06-17,87858-83734-RK,L-D-2.5,5.0,148.92499999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,463 Mandrake Terrace,Murfreesboro,United States,37131.0,No,19.36025,0.13
628,WMA-34232-850,2021-03-08,53386-94266-LJ,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,00 Buell Avenue,Allentown,United States,18105.0,Yes,15.488199999999999,0.13
629,LTD-96842-834,2022-07-12,00246-15080-LE,L-D-2.5,6.0,178.70999999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,1 Fulton Road,Toledo,United States,43605.0,No,23.2323,0.13
630,QLC-52637-305,2019-02-10,34317-87258-HQ,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,9 Dayton Park,Ballivor,Ireland,D17,Yes,15.488199999999999,0.13
631,BMM-86471-923,2020-10-22,76319-80715-II,L-D-2.5,1.0,29.784999999999997,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,689 8th Hill,Independence,United States,64054.0,Yes,3.8720499999999998,0.13
632,RUX-37995-892,2021-11-27,37762-09530-MP,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,0010 Dayton Crossing,Austin,United States,78737.0,Yes,15.488199999999999,0.13
633,WFK-99317-827,2019-06-16,32058-76765-ZL,L-D-2.5,3.0,89.35499999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,25669 Spohn Plaza,Allentown,United States,18105.0,No,11.61615,0.13
634,CZD-56716-840,2019-02-28,15456-29250-RU,L-D-2.5,4.0,119.13999999999999,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,3 Atwood Avenue,El Paso,United States,79934.0,No,15.488199999999999,0.13
635,DJH-05202-380,2019-11-07,85589-17020-CX,E-M-2.5,2.0,63.24999999999999,Exc,M,2.5,31.624999999999996,1.265,3.47875,7586 Logan Avenue,Birmingham,United States,35205.0,Yes,6.9575,0.11
636,ZGK-97262-313,2022-07-16,02536-18494-AQ,E-M-2.5,3.0,94.87499999999999,Exc,M,2.5,31.624999999999996,1.265,3.47875,903 Oak Center,Washington,United States,20520.0,Yes,10.43625,0.11
